term,doc_id,tf,tfidf
possibl,881,1,0.10095874640057252
placenta,881,1,0.19399350443994479
indirectli,881,1,0.3014520538757924
effect,882,2,0.23864514579175825
abdomin,882,2,0.7239784330948412
oper,882,4,0.783277267431831
glucos,882,5,1.291176674836362
toler,882,2,0.5366408707122223
serum,882,3,0.5794161268070878
level,882,6,0.9150712842750578
insulin,882,4,1.1475989170143368
growth,882,3,0.5030530870739758
hormon,882,3,0.5667305075002314
hydrocortison,882,2,0.77240911639214
moder,882,1,0.2710909431711882
sever,882,1,0.15811361410968422
follow,882,1,0.13510156695554854
high,882,1,0.17186964313572167
fast,882,2,0.6246062153335348
blood,882,1,0.14990520135549373
reduc,882,2,0.40510596081913286
intraven,882,2,0.49483440278075397
persist,882,1,0.2769893470300334
least,882,1,0.2515405441354443
72,882,1,0.3619892165474206
hour,882,1,0.21990439909162485
plasma,882,2,0.3972369082247016
rais,882,1,0.2606210864744157
surgeri,882,1,0.2380899551063314
produc,882,1,0.1682645773342875
much,882,1,0.2212431843507386
higher,882,1,0.21122843778776237
immedi,882,1,0.2606210864744157
postop,882,1,0.29845672961527736
period,882,1,0.1557126004652704
corticotrophin,882,1,0.5024200897929872
infus,882,1,0.2769893470300334
increas,882,1,0.11956079490964147
assimil,882,1,0.45231839235482585
greater,882,1,0.20783707161298054
extent,882,1,0.2559299890207928
plasma,883,2,0.2979276811685262
growth,883,1,0.12576327176849394
hormon,883,1,0.14168262687505784
concentr,883,2,0.27293122972798717
rat,883,5,0.6245275298177143
determin,883,3,0.3839482083492244
radioimmunoassay,883,1,0.2896534186470525
influenc,883,1,0.15191473530717484
sex,883,1,0.20548296819947753
pregnanc,883,1,0.20548296819947753
lactat,883,2,0.5285901856296481
anesthesia,883,2,0.542983824821131
hypophysectomi,883,2,0.5159063023810452
extrasellar,883,1,0.37681506734474046
pituitari,883,3,0.570824861045569
transplant,883,3,0.6377329935534781
assay,883,2,0.4251553290356521
use,883,1,0.09589230486055164
describ,883,1,0.11895454530270146
detail,883,1,0.18708568779777685
sever,883,1,0.11858521058226318
experiment,883,1,0.16593238826305395
condit,883,1,0.13227640403183785
studi,883,1,0.07390653097059255
valid,883,1,0.26429509281482405
method,883,1,0.12242755481290782
factor,883,1,0.12890223235179127
regul,883,2,0.5159063023810452
gh,883,8,2.238464297173534
secret,883,2,0.39093162971162354
speci,883,1,0.18408440055518635
fast,883,1,0.23422733075007554
spragu,883,1,0.317279812586194
dawley,883,1,0.317279812586194
weigh,883,1,0.2896534186470525
150-200,883,1,0.3392387942661194
g,883,2,0.4358155347162228
mean,883,1,0.13592058688772826
femal,883,3,0.5659662243047497
94.2,883,1,0.37681506734474046
17.3,883,1,0.37681506734474046
male,883,2,0.359782544582563
54.9,883,1,0.37681506734474046
12.0,883,1,0.37681506734474046
ml,883,1,0.19546581485581177
level,883,5,0.5719195526719111
normal,883,1,0.09631724063213841
rang,883,1,0.17359537835147426
therebi,883,1,0.2896534186470525
provid,883,1,0.1669573065361627
evid,883,2,0.25596547223281624
detect,883,2,0.31511722789151475
prolactin,883,1,0.30171484563263484
elev,883,1,0.20548296819947753
pregnant,883,1,0.22708193819220412
led,883,1,0.22079127636561702
fall,883,1,0.19027495368185632
intraocular,883,1,0.3392387942661194
fail,883,1,0.20124032651708337
rais,883,1,0.19546581485581177
hypophysectom,883,1,0.24716347668850228
host,883,1,0.18865540810158324
depress,883,1,0.21257766451782606
brief,883,1,0.26429509281482405
period,883,1,0.11678445034895282
ether,883,1,0.2714919124105655
find,883,1,0.13177873873292467
result,883,1,0.08419473697150101
experi,883,1,0.1293691203736393
nervou,883,1,0.23053375294900333
system,883,1,0.14168262687505784
involv,883,1,0.14825372269873263
clinic,884,2,0.18518256228559538
featur,884,1,0.1461182053618215
alali,884,10,3.0145205387579237
russian,884,1,0.21143607425185926
term,884,1,0.12153178824573987
appli,884,1,0.17006213161426087
variou,884,2,0.23834214493482098
state,884,1,0.13356584522893017
absenc,884,1,0.14182204246438013
insuffici,884,1,0.16265456590271296
develop,884,4,0.3347654532186488
speech,884,4,0.6088798517819403
children,884,2,0.20262060913406962
result,884,4,0.26942315830880326
defect,884,1,0.1234026653590824
affect,884,1,0.12743967570254047
center,884,1,0.16619360821802007
studi,884,1,0.05912522477647404
possibl,884,1,0.10095874640057252
distinguish,884,1,0.18738186460006045
sever,884,2,0.1897363369316211
form,884,2,0.1971811035389325
motor,884,2,0.41272504190483617
sensori,884,1,0.21143607425185926
semant,884,1,0.27139103541289555
sign,884,3,0.4781826303317348
amnesia,884,1,0.3014520538757924
caus,884,1,0.09546164177550631
multipl,884,1,0.14966855023822148
trauma,884,1,0.22384642971735338
perinat,884,1,0.22384642971735338
cerebr,884,4,0.5632636695414894
hemorrhag,884,1,0.16619360821802007
inflammatori,884,1,0.22384642971735338
process,884,3,0.3627835218796546
metabol,884,1,0.11384001719590604
disord,884,4,0.5481054452005346
alimentari,884,1,0.3014520538757924
trophic,884,1,0.2413718765061079
show,884,2,0.17084674513540865
vari,884,1,0.13356584522893017
degre,884,1,0.12153178824573987
suffer,884,1,0.1593942101105783
neurolog,884,1,0.18738186460006045
demonstr,884,1,0.10349529629891144
right,884,1,0.14500058742150454
side,884,1,0.15221996294548507
indic,884,2,0.17887495101874631
organ,884,1,0.11143316352847824
natur,884,1,0.12470224296778834
condit,884,1,0.10582112322547028
presenc,884,1,0.11334610150004627
local,884,1,0.14500058742150454
symptom,884,1,0.1303835784263326
often,884,3,0.43500176226451365
associ,884,1,0.09794204385032626
involv,884,1,0.11860297815898611
adjac,884,1,0.2171935299284524
region,884,2,0.33616595576230107
hemispher,884,2,0.4343870598569048
patholog,884,1,0.12962662058679172
would,884,1,0.14966855023822148
explain,884,1,0.1439130178330252
complex,884,1,0.14500058742150454
charact,884,1,0.19773078135080183
depend,884,1,0.14966855023822148
function,884,1,0.11143316352847824
lesion,884,1,0.11588322536141756
frontal,884,1,0.22384642971735338
anterior,884,1,0.18738186460006045
tempor,884,1,0.20636252095241808
pariet,884,1,0.2171935299284524
domin,884,1,0.17907403776916642
patient,884,1,0.06465893339866867
neurot,884,1,0.2538238500689552
reaction,884,1,0.11917107246741049
inhibit,884,1,0.12888398527495745
excit,884,1,0.27139103541289555
cortex,884,1,0.16099226121366672
subcort,884,1,0.3014520538757924
format,884,1,0.13115539556520392
earli,884,1,0.1096137246822133
treatment,884,1,0.08433012046753371
drug,884,1,0.13274591061044316
combin,884,1,0.12962662058679172
logoped,884,1,0.3014520538757924
pedagog,884,1,0.3014520538757924
measur,884,1,0.10095874640057252
give,884,1,0.1484503208342262
good,884,1,0.16808297788115054
unusu,885,2,1.8738186460006043
form,885,2,0.9859055176946625
acquir,885,2,1.7907403776916642
aphasia,885,2,2.171935299284524
children,885,2,1.013103045670348
recept,885,1,1.3569551770644777
execut,885,2,3.0145205387579237
describ,885,1,0.4758181812108058
occur,885,2,0.9371090742813746
10,885,1,0.5271149549316987
6,885,2,1.0349529629891143
girl,885,1,0.9083277527688165
4,885,1,0.4282323874500208
boy,885,1,0.8716310694324456
onset,885,1,0.8309680410901003
5,885,1,0.4743408423290527
yr,885,1,0.7250029371075227
age,885,1,0.5193635626944773
one,885,1,0.3861259169538628
epileptiform,885,1,1.5072602693789618
attack,885,1,1.085967649642262
repeat,885,1,0.8831651054624681
follow,885,1,0.40530470086664566
degre,885,1,0.6076589412286993
hear,885,1,0.9886539067540091
loss,885,2,1.3702636130013366
later,885,1,0.6678292261446508
improv,885,1,0.7610998147274253
failur,885,1,0.7610998147274253
comprehend,885,1,1.5072602693789618
spoken,885,1,1.2068593825305394
languag,885,1,0.8503106580713042
final,885,1,0.7818632594232471
impair,885,1,0.8309680410901003
speech,885,1,0.7610998147274253
examin,885,1,0.5525614702224022
csf,885,1,0.9886539067540091
peg,885,1,1.5072602693789618
yield,885,1,0.8606991877607526
normal,885,1,0.38526896252855364
result,885,1,0.33677894788600404
eeg,885,1,1.0091421542132655
abnorm,885,1,0.6046392031327578
mainli,885,1,0.9699675221997239
tempor,885,1,1.0318126047620904
lead,885,1,0.6806629487756162
disord,885,1,0.6851318065006683
appear,885,1,0.4304864369196931
self,885,1,1.0091421542132655
limit,885,1,0.6720155903710185
throughout,885,1,0.8606991877607526
non,885,1,0.6336853133632872
verbal,885,1,0.9369093230003022
intellig,885,1,1.0091421542132655
impari,885,1,1.5072602693789618
childhood,886,1,0.2233895026923563
echolalia,886,2,0.7754029583225586
delay,886,1,0.2323636655753042
psychot,886,1,0.27713357777134967
neuropatholog,886,1,0.43064579125113195
speech,886,2,0.43491417984424297
pattern,886,3,0.5620945524223024
linguist,886,1,0.3626055000985074
analyt,886,1,0.3197806138819334
procedur,886,1,0.1820566795750578
preliminari,886,1,0.2459140536459293
find,886,1,0.1506042728376282
control,886,1,0.13680317858438648
tape,886,1,0.43064579125113195
record,886,1,0.19447512822160462
sampl,886,1,0.23483767794226001
group,886,3,0.3833034664687421
echolal,886,2,0.8612915825022639
children,886,1,0.14472900652433543
report,886,1,0.13594805177451594
togeth,886,1,0.2459140536459293
clinic,886,2,0.2645465175508505
experiment,886,2,0.37927403031555185
rational,886,1,0.43064579125113195
investig,886,1,0.1744933938402317
subject,886,1,0.1523295298881678
3,886,1,0.11284758299025005
yr,886,1,0.20714369631643506
old,886,1,0.18006698736657983
young,886,1,0.21207188690603743
referr,886,1,0.3626055000985074
repres,886,2,0.43121236137504737
varieti,886,1,0.22550819322273163
patholog,886,1,0.1851808865525596
condit,886,1,0.15117303317924324
variabl,886,1,0.21936856201782237
select,886,1,0.19447512822160462
studi,886,1,0.08446460682353434
includ,886,1,0.16630256483833838
proport,886,1,0.23483767794226001
echo,886,7,3.0145205387579237
non,886,3,0.5431588400256747
silenc,886,2,0.8612915825022639
qualiti,886,1,0.3197806138819334
appropri,886,1,0.27222690460348836
amount,886,1,0.17190464339693012
stimulu,886,3,0.8314007333140491
natur,886,1,0.17814606138255476
trigger,886,1,0.3877014791612793
deviat,886,1,0.31027647132636055
pitch,886,1,0.43064579125113195
loud,886,1,0.3877014791612793
time,886,1,0.1239789843916465
variat,886,1,0.22770601444368324
child,886,1,0.18848948493567844
chronolog,886,1,0.3626055000985074
mental,886,1,0.2374194403114572
age,886,1,0.14838958934127922
earli,886,1,0.15659103526030468
quantit,886,1,0.21745708992212148
result,886,1,0.09622255653885829
yield,886,1,0.2459140536459293
similar,886,1,0.15533781358597515
percentag,886,1,0.2323636655753042
mean,886,1,0.15533781358597515
40%,886,1,0.3020515346455132
convers,886,1,0.28247254478685974
speech,887,6,1.5221996294548505
landmark,887,1,0.45231839235482585
develop,887,3,0.418456816523311
attempt,887,1,0.24741720139037698
demonstr,887,1,0.17249216049818572
observ,887,1,0.1325731475463008
children,887,1,0.16885050761172465
languag,887,2,0.5668737720475361
may,887,3,0.37614537568320916
serv,887,1,0.2769893470300334
valuabl,887,1,0.31759805537073643
indic,887,1,0.14906245918228858
gener,887,1,0.19401965897806145
physic,887,1,0.2868997292535842
intellectu,887,1,0.32955130225133633
emot,887,1,0.2739772909326367
progress,887,1,0.23305730262513064
lag,887,1,0.38620455819607
breakdown,887,1,0.4022864608435131
corrobor,887,1,0.45231839235482585
suspect,887,1,0.31759805537073643
area,887,1,0.21122843778776237
point,887,1,0.25369993824247505
way,887,1,0.30737833726533775
disord,887,1,0.22837726883355608
seldom,887,1,0.4230397501149253
origin,887,1,0.20357562614693697
mouth,887,1,0.45231839235482585
idea,887,1,0.3730773828622556
must,887,1,0.24544586740691512
preced,887,1,0.30737833726533775
direct,887,1,0.20255298040956643
correl,887,1,0.21604436764465287
intellig,887,1,0.3363807180710885
applic,888,1,0.25823533496727236
individu,888,2,0.44521948409643386
program,888,6,2.018284308426531
instruct,888,2,0.8045729216870262
educ,888,1,0.323322507399908
deaf,888,5,1.7619672854321604
children,888,3,0.506551522835174
verbal,888,3,0.9369093230003022
behavior,888,4,1.0329413398690894
learn,888,4,1.345522872284354
guid,888,2,0.8045729216870262
principl,888,1,0.32955130225133633
parent,888,1,0.28343688602376804
role,888,2,0.45675453766711216
mainli,888,1,0.323322507399908
help,888,5,1.341602176780556
young,888,1,0.24741720139037698
child,888,5,1.0995219954581243
conceiv,888,1,0.4022864608435131
languag,888,6,1.7006213161426085
social,888,1,0.3027759175896055
process,888,3,0.6046392031327578
shape,888,1,0.29845672961527736
toward,888,1,0.2905436898108152
use,888,2,0.255712812961471
symbol,888,1,0.3730773828622556
teacher,888,2,0.77240911639214
progress,888,1,0.23305730262513064
user,888,1,0.45231839235482585
includ,888,1,0.19401965897806145
1,888,1,0.13165551348862506
discov,888,1,0.30737833726533775
structur,888,1,0.2185923259420065
oper,888,1,0.19581931685795775
2,888,1,0.11814855037529938
acquir,888,1,0.29845672961527736
clear,888,1,0.26309289209318687
concept,888,1,0.2769893470300334
highli,888,1,0.2710909431711882
requir,888,1,0.21359194037802204
thousand,888,1,0.5024200897929872
hour,888,1,0.21990439909162485
practic,888,1,0.2769893470300334
effici,888,1,0.3027759175896055
teach,888,2,0.9046367847096517
gener,888,1,0.19401965897806145
achiev,888,1,0.28343688602376804
tradit,888,1,0.45231839235482585
method,888,1,0.16323673975054376
need,888,1,0.2515405441354443
extra,888,1,0.3619892165474206
order,888,1,0.24944758373036913
provid,888,1,0.22260974204821693
individualist,888,1,0.5024200897929872
kind,888,1,0.32955130225133633
insur,888,1,0.5024200897929872
self,888,1,0.3363807180710885
tutor,888,1,0.5024200897929872
materi,888,1,0.20783707161298054
offer,888,1,0.28343688602376804
construct,888,2,0.7047869141728641
proce,888,1,0.45231839235482585
step,888,2,0.6246062153335348
probabl,888,1,0.20461483057853624
maximum,888,1,0.26832043535611116
success,888,1,0.26832043535611116
constant,888,1,0.2559299890207928
feedback,888,1,0.4230397501149253
correct,888,1,0.25823533496727236
respons,888,1,0.15033136370309289
younger,888,1,0.3363807180710885
machin,888,1,0.4230397501149253
seem,888,1,0.20783707161298054
desir,888,1,0.38620455819607
older,888,1,0.30737833726533775
may,888,1,0.12538179189440304
appear,888,1,0.14349547897323103
book,888,1,0.45231839235482585
form,888,1,0.16431758628244375
film,888,1,0.35239345708643205
strip,888,1,0.45231839235482585
visual,888,1,0.25369993824247505
medium,888,1,0.24544586740691512
well,888,1,0.16654067461805716
correl,888,1,0.21604436764465287
classroom,888,1,0.45231839235482585
impact,889,1,1.269119250344776
individu,889,1,0.6678292261446508
differ,889,1,0.4163620704170791
languag,889,2,1.7006213161426085
learn,889,2,2.018284308426531
matrix,889,1,1.269119250344776
extrins,889,1,1.2068593825305394
intrins,889,1,1.0318126047620904
factor,889,1,0.5156089294071651
affect,889,1,0.6371983785127023
prelingu,889,1,1.5072602693789618
deaf,889,1,1.0571803712592962
child,889,1,0.6597131972748745
consid,889,1,0.6202350023473843
particular,889,1,0.7483427511911074
emphasi,889,1,1.085967649642262
place,889,1,0.7305910268091074
effect,889,1,0.3579677186876374
parent,889,1,0.8503106580713042
attitud,889,1,1.0571803712592962
emot,889,1,0.8219318727979101
stabil,889,1,0.9527941661122094
home,889,1,1.0571803712592962
provis,889,1,1.5072602693789618
restrict,889,1,0.9699675221997239
experi,889,1,0.5174764814945572
oral,890,1,0.4358155347162228
languag,890,2,0.8503106580713042
perform,890,2,0.6268437434933225
prematur,890,3,1.429191249168314
children,890,4,1.013103045670348
control,890,1,0.23940556252267636
fifti,890,1,0.4763970830561047
one,890,1,0.1930629584769314
born,890,3,1.291048781641129
1955,890,1,0.6034296912652697
1956,890,1,0.634559625172388
compar,890,1,0.24647637942366563
55,890,1,0.5596160742933834
normal,890,1,0.19263448126427682
subject,890,1,0.2665766773042937
birth,890,1,0.36250146855376136
weight,890,1,0.31342187174666125
"2,500",890,1,0.7536301346894809
gram,890,1,0.5285901856296481
test,890,1,0.24896550986534166
tap,890,1,0.634559625172388
pattern,890,1,0.32788848891300976
auditori,890,2,1.2068593825305394
memori,890,1,0.634559625172388
span,890,1,0.579306837294105
discrimin,890,1,0.542983824821131
word,890,3,1.5857705568889444
recognit,890,1,0.4763970830561047
comprehens,890,1,0.5159063023810452
articul,890,2,1.2068593825305394
resist,890,1,0.359782544582563
disintegr,890,1,0.579306837294105
find,890,1,0.26355747746584934
stori,890,1,0.6784775885322388
tell,890,1,0.7536301346894809
number,890,1,0.2718411737754565
use,890,1,0.19178460972110328
mean,890,2,0.543682347550913
length,890,1,0.46106750589800666
5,890,1,0.23717042116452636
longest,890,1,0.6784775885322388
sentenc,890,2,1.3569551770644777
elabor,890,1,0.634559625172388
grammat,890,1,0.634559625172388
error,890,1,0.45416387638440825
definit,890,1,0.4202074447028763
categori,890,1,0.49432695337700455
age,890,1,0.2596817813472386
group,890,1,0.22359368877343289
5.8,890,1,0.6784775885322388
inferior,890,1,0.579306837294105
term,890,1,0.3038294706143497
speech,891,5,0.7610998147274253
read,891,2,0.3747637292001209
problem,891,4,0.5410337826310893
childhood,891,1,0.15637265188464944
follow,891,1,0.08106094017332914
commun,891,4,0.5890700817765964
disord,891,5,0.6851318065006683
discuss,891,1,0.09177495222246987
function,891,1,0.11143316352847824
articul,891,1,0.2413718765061079
defect,891,2,0.2468053307181648
delay,891,2,0.3253091318054259
develop,891,2,0.1673827266093244
stutter,891,1,0.2538238500689552
hear,891,1,0.19773078135080183
loss,891,1,0.13702636130013365
cleft,891,1,0.2171935299284524
palat,891,1,0.20636252095241808
neurolog,891,1,0.18738186460006045
rare,891,1,0.1593942101105783
singl,891,1,0.1439130178330252
caus,891,2,0.19092328355101262
result,891,1,0.06735578957720081
intermingl,891,1,0.3014520538757924
mani,891,1,0.11974774724259339
factor,891,1,0.10312178588143302
physiolog,891,1,0.1461182053618215
psycholog,891,1,0.17006213161426087
resid,891,1,0.20636252095241808
within,891,1,0.11143316352847824
child,891,10,1.319426394549749
parent,891,7,1.1904349212998258
environ,891,1,0.18442700235920267
gener,891,1,0.11641179538683688
great,891,1,0.16808297788115054
concern,891,1,0.14966855023822148
teacher,891,2,0.46344546983528406
public,891,6,1.3031611795707143
health,891,6,1.2381751257145084
worker,891,5,1.0091421542132655
listen,891,1,0.3014520538757924
attent,891,1,0.18442700235920267
sympathet,891,1,0.22384642971735338
ear,891,1,0.22384642971735338
may,891,3,0.22568722540992547
allay,891,1,0.3014520538757924
anxieti,891,1,0.18166555055376332
thu,891,1,0.1472675204441491
help,891,3,0.48297678364100005
foster,891,1,0.27139103541289555
healthi,891,1,0.20636252095241808
emot,891,1,0.16438637455958205
exist,891,1,0.13794062470753762
seriou,891,1,0.17907403776916642
condit,891,1,0.10582112322547028
underli,891,1,0.21143607425185926
present,891,1,0.07305496191245982
even,891,1,0.13115539556520392
sens,891,1,0.2171935299284524
frequent,891,1,0.13613258975512324
deni,891,1,0.2538238500689552
assist,891,1,0.27139103541289555
pain,891,1,0.18738186460006045
process,891,1,0.12092784062655156
face,891,1,0.22384642971735338
fear,891,1,0.2413718765061079
still,891,1,0.1398343815750784
simpli,891,1,0.2538238500689552
reflect,891,1,0.17663302109249363
advis,891,1,0.22384642971735338
normal,891,1,0.07705379250571073
rais,891,1,0.15637265188464944
practic,891,2,0.33238721643604013
children,891,1,0.10131030456703481
deviat,891,1,0.2171935299284524
expos,891,1,0.15637265188464944
overabund,891,1,0.3014520538757924
well,891,1,0.09992440477083431
intent,891,1,0.2538238500689552
correct,891,1,0.15494120098036346
home,891,1,0.21143607425185926
ineffect,891,1,0.19773078135080183
unfortun,891,1,0.27139103541289555
harm,891,1,0.27139103541289555
posit,891,1,0.13887630268117943
offer,891,1,0.17006213161426087
specif,891,1,0.1078796062446408
advic,891,1,0.27139103541289555
particular,891,1,0.14966855023822148
manner,891,1,0.19399350443994479
handl,891,1,0.2413718765061079
explor,891,1,0.19055883322244188
damag,891,1,0.14182204246438013
possibl,891,1,0.10095874640057252
elimin,891,1,0.17907403776916642
fact,891,1,0.14285397306379885
diagnost,891,1,0.1472675204441491
treatment,891,1,0.08433012046753371
center,891,1,0.16619360821802007
refer,891,1,0.13613258975512324
vitiat,891,1,0.3014520538757924
role,891,1,0.13702636130013365
physician,891,1,0.21143607425185926
nurs,891,1,0.22384642971735338
valuabl,891,1,0.19055883322244188
contribut,891,1,0.16265456590271296
make,891,1,0.16438637455958205
school,891,1,0.19773078135080183
accept,891,1,0.2413718765061079
chronic,891,1,0.14081591738537236
natur,891,1,0.12470224296778834
disord,892,2,1.3702636130013366
commun,892,2,1.4726752044414908
young,892,2,1.484503208342262
children,892,2,1.013103045670348
normal,892,1,0.38526896252855364
develop,892,1,0.418456816523311
spoken,892,1,1.2068593825305394
languag,892,1,0.8503106580713042
outlin,892,1,0.9369093230003022
causat,892,1,1.5072602693789618
differenti,892,1,0.6720155903710185
diagnosi,892,1,0.5847392485003555
individu,892,1,0.6678292261446508
assess,892,1,0.8219318727979101
manag,892,1,0.7747060049018172
development,892,1,0.9886539067540091
briefli,892,1,0.8953701888458321
discuss,892,1,0.4588747611123493
acquir,893,1,0.29845672961527736
aphasia,893,3,1.085967649642262
children,893,2,0.3377010152234493
report,893,1,0.15860606040360192
concern,893,1,0.24944758373036913
case,893,6,0.7061204474123853
21,893,1,0.3027759175896055
boy,893,1,0.2905436898108152
11,893,1,0.24544586740691512
girl,893,1,0.3027759175896055
studi,893,1,0.09854204129412339
period,893,1,0.1557126004652704
sever,893,1,0.15811361410968422
year,893,1,0.16165194563158575
rehabilit,893,1,0.4022864608435131
carri,893,1,0.2380899551063314
gener,893,1,0.19401965897806145
conclus,893,1,0.25823533496727236
fall,893,1,0.25369993824247505
3,893,2,0.2633110269772501
head,893,1,0.29845672961527736
1,893,1,0.13165551348862506
symptomatolog,893,1,0.3363807180710885
compar,893,1,0.16431758628244375
adult,893,1,0.2005554172964185
2,893,3,0.35444565112589815
cours,893,1,0.2240051967903395
disord,893,1,0.22837726883355608
prospect,893,1,0.3619892165474206
level,893,1,0.15251188071250962
intellectu,893,1,0.32955130225133633
perform,893,1,0.20894791449777417
futur,893,1,0.35239345708643205
13,893,1,0.26832043535611116
cerebr,893,3,0.7040795869268618
damag,893,1,0.23637007077396688
result,893,1,0.11225964929533468
traumat,893,1,0.3363807180710885
contus,893,1,0.5024200897929872
10,893,1,0.1757049849772329
intracrani,893,1,0.32955130225133633
nontraumat,893,1,0.5024200897929872
hematoma,893,1,0.38620455819607
vascular,893,1,0.26565701685096377
malform,893,1,0.2710909431711882
aneurysm,893,1,0.30737833726533775
angioma,893,1,0.4230397501149253
follow,893,1,0.13510156695554854
oper,893,1,0.19581931685795775
astrocytoma,893,1,0.4230397501149253
occlus,893,1,0.3123031076667674
left,893,1,0.22543074276295386
middl,893,1,0.4022864608435131
arteri,893,1,0.2173059640438877
occur,893,1,0.15618484571356242
remain,893,1,0.18729564784228786
5,893,1,0.15811361410968422
precis,893,1,0.3619892165474206
diagnosi,893,1,0.19491308283345182
made,893,1,0.16944225753950942
caus,894,1,0.15910273629251048
delay,894,1,0.2710909431711882
develop,894,6,0.836913633046622
speech,894,5,1.2684996912123756
parallelli,894,1,0.5024200897929872
simultan,894,1,0.25823533496727236
psychophys,894,1,0.5024200897929872
child,894,3,0.6597131972748745
aris,894,1,0.323322507399908
intern,894,1,0.28343688602376804
need,894,1,0.2515405441354443
influenc,894,1,0.20255298040956643
extern,894,1,0.3027759175896055
factor,894,1,0.17186964313572167
children,894,3,0.506551522835174
given,894,1,0.1805092403268987
chanc,894,1,0.3730773828622556
favor,894,1,0.2868997292535842
condit,894,1,0.17636853870911712
pass,894,1,0.3123031076667674
phase,894,1,0.2559299890207928
without,894,1,0.18729564784228786
injuri,894,2,0.646645014799816
variou,894,1,0.1986184541123508
possibl,894,1,0.1682645773342875
may,894,2,0.2507635837888061
injur,894,1,0.3730773828622556
hamper,894,1,0.45231839235482585
discuss,894,1,0.15295825370411642
test,894,1,0.16597700657689443
sens,894,2,0.7239784330948412
hear,894,2,0.6591026045026727
cleft,894,3,1.085967649642262
palat,894,3,1.0318126047620904
also,894,1,0.1380980492938778
includ,894,1,0.19401965897806145
181,894,1,0.5024200897929872
case,894,2,0.2353734824707951
72,894,1,0.3619892165474206
decreas,894,1,0.17909758239307927
exceed,894,1,0.38620455819607
30,894,1,0.2380899551063314
db,894,1,0.5024200897929872
addit,894,1,0.19401965897806145
remain,894,1,0.18729564784228786
unnot,894,1,0.5024200897929872
make,894,1,0.2739772909326367
treatment,894,2,0.2811004015584457
abnorm,894,1,0.2015464010442526
difficult,894,1,0.3027759175896055
necess,894,1,0.3730773828622556
diagnost,894,1,0.24544586740691512
team,894,1,0.4230397501149253
investig,894,1,0.20357562614693697
disturb,894,1,0.23469319564228724
emphas,894,1,0.29438836848748934
concept,895,4,1.1079573881201337
learn,895,6,2.018284308426531
cultur,895,1,0.1986184541123508
disadvantag,895,1,0.45231839235482585
children,895,1,0.16885050761172465
function,895,1,0.18572193921413038
verbal,895,3,0.9369093230003022
pretrain,895,6,3.0145205387579237
research,895,1,0.31759805537073643
indic,895,1,0.14906245918228858
posit,895,2,0.4629210089372647
influenc,895,2,0.40510596081913286
discrimin,895,1,0.3619892165474206
perform,895,3,0.6268437434933225
subject,895,6,1.0663067092171747
normal,895,1,0.12842298750951786
intellig,895,1,0.3363807180710885
compar,895,1,0.16431758628244375
shown,895,1,0.2123994595042341
type,895,1,0.16885050761172465
conceptu,895,1,0.45231839235482585
task,895,6,2.238464297173534
retard,895,2,0.5313140337019275
purpos,895,1,0.2868997292535842
experi,895,1,0.17249216049818572
investig,895,1,0.20357562614693697
effect,895,2,0.23864514579175825
stimulu,895,1,0.323322507399908
high,895,1,0.17186964313572167
risk,895,4,1.3182052090053453
classifi,895,1,0.29438836848748934
mental,895,1,0.2769893470300334
futur,895,1,0.35239345708643205
time,895,1,0.14464214845692092
group,895,4,0.5962498367291543
27,895,2,0.672761436142177
higher,895,1,0.21122843778776237
lower,895,1,0.205671108931804
randomli,895,1,0.4230397501149253
divid,895,1,0.3027759175896055
3,895,1,0.13165551348862506
label,895,1,0.24166764570250757
attent,895,1,0.30737833726533775
control,895,1,0.1596037083484509
subsequ,895,1,0.2515405441354443
stimuli,895,1,0.323322507399908
use,895,1,0.1278564064807355
transfer,895,3,0.8503106580713042
1,895,3,0.3949665404658752
present,895,2,0.24351653970819936
reach,895,1,0.25823533496727236
criterion,895,1,0.4022864608435131
second,895,1,0.23985502972170863
new,895,1,0.20894791449777417
analysi,895,1,0.23469319564228724
data,895,1,0.1986184541123508
reveal,895,1,0.22260974204821693
signific,895,1,0.1601090447118269
differ,895,1,0.13878735680569304
significantli,895,1,0.205671108931804
concept,896,4,1.6619360821802005
develop,896,3,0.6276852247849665
languag,896,2,0.8503106580713042
instruct,896,1,0.6034296912652697
author,896,1,0.29510806671205586
describ,896,1,0.2379090906054029
factor,896,1,0.25780446470358254
relat,896,1,0.2523968660014313
error,896,1,0.45416387638440825
may,896,2,0.37614537568320916
occur,896,1,0.23427726857034364
children,896,1,0.253275761417587
contribut,896,1,0.40663641475678236
deaf,896,1,0.5285901856296481
child,896,1,0.32985659863743727
conceptu,896,1,0.6784775885322388
stress,896,1,0.4303495938803763
includ,896,1,0.2910294884670922
review,896,1,0.31859918925635117
psycholog,896,1,0.4251553290356521
exampl,896,1,0.48498376109986197
present,896,1,0.18263740478114954
educ,896,1,0.48498376109986197
classroom,896,1,0.6784775885322388
formal,897,1,0.7461547657245112
speech,897,2,1.0147997529699002
characterist,897,1,0.4271838807560441
diagnost,897,1,0.49089173481383025
aid,897,1,0.646645014799816
childhood,897,3,1.5637265188464942
psychosi,897,3,1.9399350443994479
frequenc,897,1,0.5164706699345447
use,897,1,0.255712812961471
variou,897,1,0.3972369082247016
grammat,897,1,0.8460795002298506
unit,897,1,0.5737994585071684
spontan,897,1,0.5421818863423764
